"","DIVEID","SPECIES","SIZE_","COUNT","biomass_g","PROJECTEDLENGTH","BIOGM2","ABUNM2","FAMILY","TAXONNAME","TROPHIC_MONREP","REGION","ISLAND","REEF_ZONE","OBS_YEAR","DEPTH"
"20527",201404106,"NONE",0,0,0,2458.89432043,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Tinian","Forereef",2014,15.789964877
"20528",201404106,"CHMC",50,1,2097.9725376764,2458.89432043,0.0853217854970489,4.06686855832472e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Tinian","Forereef",2014,15.789964877
"20529",201404111,"NONE",0,0,0,1960.63298457,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,16.231266394
"20530",201404111,"TAME",90,1,6342.3,1960.63298457,0.323482265672021,5.10039363751353e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Saipan","Forereef",2014,16.231266394
"20531",201404111,"SCRU",50,1,2603.97404946608,1960.63298457,0.132812926741471,5.10039363751353e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,16.231266394
"20532",201404112,"ARST",55,1,4095.89619828538,1929.08096931,0.212323705611508,5.18381558840261e-05,"Tetraodontidae","Arothron stellatus","SECONDARY","MARIAN","Saipan","Forereef",2014,13.160102759
"20533",201404112,"NONE",0,0,0,1929.08096931,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,13.160102759
"20534",201404112,"SCAL",50,2,4852.80240083077,1929.08096931,0.251560327328642,0.000103676311768052,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,13.160102759
"20535",201404113,"CAPP",55,1,2012.51153443692,2510.27512795,0.0801709546507129,3.98362708878307e-05,"Carangidae","Caranx papuensis","PISCIVORE","MARIAN","Saipan","Forereef",2014,14.348103115
"20536",201404113,"CAPP",50,1,1523.16713132599,2510.27512795,0.0606772984509421,3.98362708878307e-05,"Carangidae","Caranx papuensis","PISCIVORE","MARIAN","Saipan","Forereef",2014,14.348103115
"20537",201404113,"NONE",0,0,0,2510.27512795,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,14.348103115
"20538",201404114,"NONE",0,0,0,2663.55898675,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,13.661198088
"20539",201404114,"TAME",85,1,5342.8875,2663.55898675,0.200592047203702,3.75437527373919e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Saipan","Forereef",2014,13.661198088
"20540",201404114,"TAME",105,1,10071.3375,2663.55898675,0.378115804834822,3.75437527373919e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Saipan","Forereef",2014,13.661198088
"20541",201404115,"DIHY",50,1,3062.11078302514,2065.27183742,0.148266718576399,4.84197761225094e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Saipan","Forereef",2014,14.121440138
"20542",201404115,"SCRU",50,1,2603.97404946608,2065.27183742,0.126083840503972,4.84197761225094e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,14.121440138
"20543",201404115,"DIHY",60,2,9611.03827226512,2065.27183742,0.465364321447947,9.68395522450188e-05,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Saipan","Forereef",2014,14.121440138
"20544",201404115,"NONE",0,0,0,2065.27183742,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,14.121440138
"20545",201404115,"CHMC",50,1,2097.9725376764,2065.27183742,0.101583360585464,4.84197761225094e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Saipan","Forereef",2014,14.121440138
"20546",201404116,"SCRU",55,1,3502.08360705199,2041.45403873,0.171548491448314,4.89846933131106e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,13.454217704
"20547",201404116,"TROB",130,1,10002.0909516696,2041.45403873,0.489949357757372,4.89846933131106e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","MARIAN","Saipan","Forereef",2014,13.454217704
"20548",201404116,"NONE",0,0,0,2041.45403873,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,13.454217704
"20549",201404121,"SCRU",55,2,7004.16721410399,2489.88914014,0.281304380230766,8.03248613666207e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20550",201404121,"SCRU",50,2,5207.94809893216,2489.88914014,0.209163854525641,8.03248613666207e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20551",201404121,"CAME",70,1,6224.20139863665,2489.88914014,0.249979057231708,4.01624306833104e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.900817596
"20552",201404121,"NAAN",60,3,8970.08854195175,2489.88914014,0.360260559289294,0.000120487292049931,"Acanthuridae","Naso annulatus","PLANKTIVORE","MARIAN","Saipan","Forereef",2014,15.900817596
"20553",201404121,"CHMC",50,2,4195.9450753528,2489.88914014,0.168519353239834,8.03248613666207e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20554",201404121,"HILO",50,1,2475,2489.88914014,0.0994020159411932,4.01624306833104e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20555",201404121,"COAY",50,1,2248.31638070354,2489.88914014,0.0902978507941571,4.01624306833104e-05,"Labridae","Coris aygula","SECONDARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20556",201404121,"HILO",55,1,3294.225,2489.88914014,0.132304083217728,4.01624306833104e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20557",201404121,"GRBI",60,2,2808,2489.88914014,0.112776105358736,8.03248613666207e-05,"Scombridae","Grammatorcynus bilineatus","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.900817596
"20558",201404121,"NONE",0,0,0,2489.88914014,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,15.900817596
"20559",201404121,"NATO",60,1,5109.87750729843,2489.88914014,0.20522510118708,4.01624306833104e-05,"Acanthuridae","Naso tonganus","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20560",201404121,"SCAL",50,3,7279.20360124616,2489.88914014,0.292350510064752,0.000120487292049931,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20561",201404121,"CHFN",50,1,3266.61122065348,2489.88914014,0.131195046718819,4.01624306833104e-05,"Scaridae","Chlorurus frontalis","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20562",201404121,"LUBO",50,2,4338.27905793009,2489.88914014,0.174235831948974,8.03248613666207e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.900817596
"20563",201404121,"LUMO",50,1,1856.4849326628,2489.88914014,0.0745609474226797,4.01624306833104e-05,"Lutjanidae","Lutjanus monostigma","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.900817596
"20564",201404121,"BAVI",60,1,5684.65373025746,2489.88914014,0.228309511400087,4.01624306833104e-05,"Balistidae","Balistoides viridescens","SECONDARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20565",201404121,"CHUD",65,1,5484.30341787957,2489.88914014,0.22026295586683,4.01624306833104e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20566",201404121,"LUBO",60,1,3788.56904900082,2489.88914014,0.15215814181943,4.01624306833104e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.900817596
"20567",201404121,"SCAL",55,2,6477.1551024771,2489.88914014,0.260138292828287,8.03248613666207e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20568",201404121,"SCAL",60,2,8430.58943858885,2489.88914014,0.338592963946773,8.03248613666207e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20569",201404121,"CHUB",50,3,7389.21838176704,2489.88914014,0.296768971061562,0.000120487292049931,"Kyphosidae","Kyphosus sp","PRIMARY","MARIAN","Saipan","Forereef",2014,15.900817596
"20570",201404122,"APVI",60,1,2297.82596385441,2287.48219374,0.100452190191588,4.37161872882173e-05,"Lutjanidae","Aprion virescens","PISCIVORE","MARIAN","Saipan","Forereef",2014,19.54721795
"20571",201404122,"SCRU",50,4,10415.8961978643,2287.48219374,0.455343268960467,0.000174864749152869,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,19.54721795
"20572",201404122,"LUBO",75,1,7497.02602120736,2287.48219374,0.327741393647739,4.37161872882173e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,19.54721795
"20573",201404122,"CHFN",50,1,3266.61122065348,2287.48219374,0.14280378791988,4.37161872882173e-05,"Scaridae","Chlorurus frontalis","PRIMARY","MARIAN","Saipan","Forereef",2014,19.54721795
"20574",201404122,"NONE",0,0,0,2287.48219374,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,19.54721795
"20575",201404122,"SCSP",50,1,2251.5766331214,2287.48219374,0.098430345787309,4.37161872882173e-05,"Scaridae","Scarus sp","PRIMARY","MARIAN","Saipan","Forereef",2014,19.54721795
"20576",201404122,"CAME",55,1,3038.09048391922,2287.48219374,0.132813732593563,4.37161872882173e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Saipan","Forereef",2014,19.54721795
"20577",201404122,"GYUC",80,1,5000.81144191697,2287.48219374,0.218616409587902,4.37161872882173e-05,"Scombridae","Gymnosarda unicolor","PISCIVORE","MARIAN","Saipan","Forereef",2014,19.54721795
"20578",201404122,"SCRU",55,6,21012.501642312,2287.48219374,0.918586457189283,0.000262297123729304,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,19.54721795
"20579",201404122,"SCRU",60,9,41309.8535420077,2287.48219374,1.80590929429123,0.000393445685593956,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,19.54721795
"20580",201404123,"NONE",0,0,0,2196.43541706,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,15.46051317
"20581",201404123,"PLPI",50,1,1795.9531636303,2196.43541706,0.0817667184603244,4.55283133859921e-05,"Haemulidae","Plectorhinchus picus","SECONDARY","MARIAN","Saipan","Forereef",2014,15.46051317
"20582",201404123,"SCRU",50,1,2603.97404946608,2196.43541706,0.118554546573083,4.55283133859921e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,15.46051317
"20583",201404124,"NONE",0,0,0,2129.66817875,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,16.182907787
"20584",201404124,"CAPP",65,1,3279.47238479191,2129.66817875,0.153989828909252,4.69556717792039e-05,"Carangidae","Caranx papuensis","PISCIVORE","MARIAN","Saipan","Forereef",2014,16.182907787
"20585",201404124,"CAPP",70,4,16290.7019882536,2129.66817875,0.76494085561326,0.000187822687116816,"Carangidae","Caranx papuensis","PISCIVORE","MARIAN","Saipan","Forereef",2014,16.182907787
"20586",201404124,"HILO",60,1,4276.8,2129.66817875,0.200820017065299,4.69556717792039e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20587",201404124,"SCRU",60,1,4589.98372688974,2129.66817875,0.215525769351722,4.69556717792039e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20588",201404124,"SCAL",50,1,2426.40120041539,2129.66817875,0.113933298371371,4.69556717792039e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20589",201404124,"SCRU",55,4,14008.334428208,2129.66817875,0.657770753584256,0.000187822687116816,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20590",201404124,"MOGR",50,1,2201.37971214919,2129.66817875,0.103367263225076,4.69556717792039e-05,"Lethrinidae","Monotaxis grandoculis","SECONDARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20591",201404124,"SCRU",50,2,5207.94809893216,2129.66817875,0.244542701576587,9.39113435584079e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20592",201404124,"TAME",100,1,8700,2129.66817875,0.408514344479074,4.69556717792039e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20593",201404124,"SCAL",55,2,6477.1551024771,2129.66817875,0.304139169054911,9.39113435584079e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20594",201404124,"CHMC",50,1,2097.9725376764,2129.66817875,0.0985117098809167,4.69556717792039e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Saipan","Forereef",2014,16.182907787
"20595",201404125,"ALSC",50,1,275,2355.46493186,0.0116749774653977,4.2454463510537e-05,"Monacanthidae","Aluterus scriptus","SECONDARY","MARIAN","Saipan","Forereef",2014,14.37248918
"20596",201404125,"NONE",0,0,0,2355.46493186,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,14.37248918
"20597",201404125,"HILO",50,1,2475,2355.46493186,0.105074797188579,4.2454463510537e-05,"Scaridae","Hipposcarus longiceps","PRIMARY","MARIAN","Saipan","Forereef",2014,14.37248918
"20598",201404125,"CAME",60,1,3935.35472109655,2355.46493186,0.167073373407813,4.2454463510537e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Saipan","Forereef",2014,14.37248918
"20599",201404125,"AUCH",50,1,196.39500910727,2355.46493186,0.00833784474779618,4.2454463510537e-05,"Aulostomidae","Aulostomus chinensis","PISCIVORE","MARIAN","Saipan","Forereef",2014,14.37248918
"20600",201404125,"SCAL",55,1,3238.57755123855,2355.46493186,0.137492072475101,4.2454463510537e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,14.37248918
"20601",201404125,"SCRU",50,1,2603.97404946608,2355.46493186,0.110550321265443,4.2454463510537e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,14.37248918
"20602",201404125,"CHUD",50,1,2408.64243013467,2355.46493186,0.102257622160084,4.2454463510537e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Saipan","Forereef",2014,14.37248918
"20603",201404131,"GYUC",65,1,2646.36112138171,2531.81487066,0.104524274347589,3.94973586571643e-05,"Scombridae","Gymnosarda unicolor","PISCIVORE","MARIAN","Saipan","Forereef",2014,18.445369877
"20604",201404131,"NONE",0,0,0,2531.81487066,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,18.445369877
"20605",201404131,"GYUC",50,1,1184.16639631076,2531.81487066,0.0467714448648476,3.94973586571643e-05,"Scombridae","Gymnosarda unicolor","PISCIVORE","MARIAN","Saipan","Forereef",2014,18.445369877
"20606",201404131,"LUBO",75,1,7497.02602120736,2531.81487066,0.29611272562172,3.94973586571643e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,18.445369877
"20607",201404131,"VALO",55,1,1878.71803309926,2531.81487066,0.0742043999690039,3.94973586571643e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Saipan","Forereef",2014,18.445369877
"20608",201404132,"SCSP",50,1,2251.5766331214,1947.30611511,0.115625202203723,5.1352994387506e-05,"Scaridae","Scarus sp","PRIMARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20609",201404132,"PLPI",65,1,4038.84239564348,1947.30611511,0.207406650875501,5.1352994387506e-05,"Haemulidae","Plectorhinchus picus","SECONDARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20610",201404132,"SCRU",55,1,3502.08360705199,1947.30611511,0.179842479817518,5.1352994387506e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20611",201404132,"NONE",0,0,0,1947.30611511,0,0,"UNKNOWN","no individuals seen","UNKNOWN","MARIAN","Saipan","Forereef",2014,17.388355451
"20612",201404132,"LUBO",70,1,6070.74519865161,1947.30611511,0.311750944114335,5.1352994387506e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,17.388355451
"20613",201404132,"LUBO",60,1,3788.56904900082,1947.30611511,0.194554365110018,5.1352994387506e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,17.388355451
"20614",201404132,"LUBO",55,1,2903.30876468948,1947.30611511,0.149093598698296,5.1352994387506e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,17.388355451
"20615",201404132,"VALO",50,1,1400.903258211,1947.30611511,0.0719405771563484,5.1352994387506e-05,"Serranidae","Variola louti","PISCIVORE","MARIAN","Saipan","Forereef",2014,17.388355451
"20616",201404132,"SCRU",50,1,2603.97404946608,1947.30611511,0.133721864747443,5.1352994387506e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20617",201404132,"PSFL",50,1,3472.36767304021,1947.30611511,0.178316477624991,5.1352994387506e-05,"Balistidae","Pseudobalistes flavimarginatus","SECONDARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20618",201404132,"SCRU",60,2,9179.96745377948,1947.30611511,0.471418817131426,0.000102705988775012,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20619",201404132,"SCAL",60,1,4215.29471929443,1947.30611511,0.21646800606161,5.1352994387506e-05,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20620",201404132,"SCAL",50,3,7279.20360124616,1947.30611511,0.373808901680308,0.000154058983162518,"Scaridae","Scarus altipinnis","PRIMARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20621",201404132,"TAME",100,1,8700,1947.30611511,0.446771051171302,5.1352994387506e-05,"Dasyatidae","Taeniura meyeni","SECONDARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20622",201404132,"MOGR",50,1,2201.37971214919,1947.30611511,0.113047440002767,5.1352994387506e-05,"Lethrinidae","Monotaxis grandoculis","SECONDARY","MARIAN","Saipan","Forereef",2014,17.388355451
"20623",201404133,"CHUD",80,1,10518.0061915364,1869.46954647,0.562619819691469,5.34911093838483e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Saipan","Forereef",2014,15.756053939
"20624",201404133,"DIHY",65,2,11713.7225536513,1869.46954647,0.626580014409414,0.000106982218767697,"Diodontidae","Diodon hystrix","SECONDARY","MARIAN","Saipan","Forereef",2014,15.756053939
"20625",201404133,"CAME",65,1,4993.05544278805,1869.46954647,0.267084074849795,5.34911093838483e-05,"Carangidae","Caranx melampygus","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.756053939
"20626",201404133,"CHMC",65,1,4525.36716372486,1869.46954647,0.242066909956882,5.34911093838483e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Saipan","Forereef",2014,15.756053939
"20627",201404133,"SCRU",60,1,4589.98372688974,1869.46954647,0.245523321605143,5.34911093838483e-05,"Scaridae","Scarus rubroviolaceus","PRIMARY","MARIAN","Saipan","Forereef",2014,15.756053939
"20628",201404133,"LUBO",70,2,12141.4903973032,1869.46954647,0.64946179092509,0.000106982218767697,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.756053939
"20629",201404133,"CHMC",50,1,2097.9725376764,1869.46954647,0.112222878497158,5.34911093838483e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","MARIAN","Saipan","Forereef",2014,15.756053939
"20630",201404133,"LUBO",75,1,7497.02602120736,1869.46954647,0.40102423895396,5.34911093838483e-05,"Lutjanidae","Lutjanus bohar","PISCIVORE","MARIAN","Saipan","Forereef",2014,15.756053939
"20631",201404133,"CHUD",110,1,28554.7488097688,1869.46954647,1.52742519201165,5.34911093838483e-05,"Labridae","Cheilinus undulatus","SECONDARY","MARIAN","Saipan","Forereef",2014,15.756053939
"20632",201404133,"NAUN",50,2,4536.50322669497,1869.46954647,0.242662590319321,0.000106982218767697,"Acanthuridae","Naso unicornis","PRIMARY","MARIAN","Saipan","Forereef",2014,15.756053939
